Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1994-02-04,27.769049016936016,27.805159613837105,27.137113571166992,27.137113571166992,1403200,4,4,5,2,1994
1994-02-07,27.064886253559038,27.335715669038283,27.064886253559038,27.26349449157715,516400,7,0,6,2,1994
1994-02-08,27.317679140758703,27.317679140758703,27.173236686610608,27.28156852722168,188200,8,1,6,2,1994
1994-02-09,27.299616069957153,27.40794787975857,27.263505466690013,27.389892578125,144600,9,2,6,2,1994
1994-02-10,27.371843647449573,27.389898953285623,27.155179977416992,27.155179977416992,883900,10,3,6,2,1994
1994-02-11,27.173216448784505,27.317658795356117,27.046829395534346,27.245437622070312,519400,11,4,6,2,1994
1994-02-14,27.19129199337912,27.37184506106424,27.155181379842094,27.28156852722168,2742100,14,0,7,2,1994
1994-02-15,27.33572789757875,27.444059712232296,27.299617292694233,27.42600440979004,374700,15,1,7,2,1994
1994-02-16,27.462094333332047,27.462094333332047,27.353762600261703,27.407928466796875,287600,16,2,7,2,1994
1994-02-17,27.534322315213537,27.55237760853499,27.173216448784505,27.245437622070312,342400,17,3,7,2,1994
1994-02-18,27.263490155537923,27.281545447031657,27.010716074625652,27.082937240600586,313300,18,4,7,2,1994
1994-02-22,27.155161076410376,27.353769302368164,27.155161076410376,27.353769302368164,154500,22,1,8,2,1994
1994-02-23,27.38990036783275,27.407955674601265,27.19129199337912,27.28156852722168,391700,23,2,8,2,1994
1994-02-24,27.19128161608813,27.19128161608813,26.902396818042043,26.920452117919922,770800,24,3,8,2,1994
1994-02-25,26.956560361528588,27.046836853027344,26.90239446662933,27.046836853027344,531300,25,4,8,2,1994
1994-02-28,27.119058046226346,27.191279239425352,27.046836853027344,27.046836853027344,333000,28,0,9,2,1994
1994-03-01,27.046842708025157,27.10100861465004,26.794068477109033,26.93851089477539,423600,1,1,9,3,1994
1994-03-02,26.595457601738744,26.974618911743164,26.523236399833138,26.974618911743164,581500,2,2,9,3,1994
1994-03-03,26.93851157578846,26.93851157578846,26.830179759800036,26.902400970458984,223200,3,3,9,3,1994
1994-03-04,26.90239770983756,27.04684011364877,26.812121207455558,26.974618911743164,595800,4,4,9,3,1994
1994-03-07,27.064887002368422,27.155163476692532,27.064887002368422,27.11905288696289,539800,7,0,10,3,1994
1994-03-08,27.13711785250169,27.13711785250169,26.974620140810064,27.010730743408203,880300,8,1,10,3,1994
1994-03-09,27.046837078914272,27.155168869617533,26.920449989760467,27.137113571166992,2500100,9,2,10,3,1994
1994-03-10,27.11906041657661,27.11906041657661,26.830175618530518,26.920452117919922,207400,10,3,10,3,1994
1994-03-11,26.956556227304205,27.10099859154964,26.81211386305877,27.06488800048828,576600,11,4,10,3,1994
1994-03-14,27.17323440460266,27.17323440460266,27.064902573089295,27.10101318359375,345900,14,0,11,3,1994
1994-03-15,27.155158406575524,27.209324281056723,27.064881949106855,27.082937240600586,748600,15,1,11,3,1994
1994-03-16,27.119051476635,27.299604415893555,27.02877500700572,27.299604415893555,455500,16,2,11,3,1994
1994-03-17,27.209327946264278,27.335715003745264,27.209327946264278,27.299604415893555,133000,17,3,11,3,1994
1994-03-18,27.166537337515724,27.329972388343023,27.148377887423802,27.29365348815918,365500,18,4,11,3,1994
1994-03-21,27.202850761693504,27.275488547439014,27.148372422384373,27.221010208129883,324800,21,0,12,3,1994
1994-03-22,27.221015687791493,27.34813183843495,27.166537337515724,27.29365348815918,435700,22,1,12,3,1994
1994-03-23,27.275489807128906,27.348127596229116,27.257330359853853,27.275489807128906,698500,23,2,12,3,1994
1994-03-24,27.16652936498431,27.22100769927238,26.8214999144932,26.94861602783203,1200500,24,3,12,3,1994
1994-03-25,26.966794558933803,27.03943238939558,26.69440269470215,26.69440269470215,100900,25,4,12,3,1994
1994-03-28,26.730716705322266,26.76703561388928,26.494643799636677,26.730716705322266,1117200,28,0,13,3,1994
1994-03-29,26.73070062437738,26.748860067736334,26.204076766967773,26.204076766967773,338400,29,1,13,3,1994
1994-03-30,26.222254722954435,26.29489254767176,25.840906143188477,25.840906143188477,1123900,30,2,13,3,1994
1994-03-31,25.840898269193524,25.968014423715207,25.296114749814883,25.913536071777344,788800,31,3,13,3,1994
1994-04-04,25.187149017985604,25.586656788999075,25.187149017985604,25.514019012451172,2627300,4,0,14,4,1994
1994-04-05,25.76825768378988,26.0406494140625,25.76825768378988,26.0406494140625,1179000,5,1,14,4,1994
1994-04-06,26.076968311432182,26.095127760117027,25.85905492721409,26.0406494140625,516500,6,2,14,4,1994
1994-04-07,26.02249666620343,26.22225065317359,25.877221039316044,26.16777229309082,666100,7,3,14,4,1994
1994-04-08,26.1132951189588,26.1132951189588,25.840903306174113,25.968019485473633,242400,8,4,14,4,1994
1994-04-11,26.040650248195465,26.18592584232766,25.977092175762632,26.076969146728516,203300,11,0,15,4,1994
1994-04-12,26.104207484459447,26.14960610617155,25.986171068007977,26.0406494140625,1409200,12,1,15,4,1994
1994-04-13,26.031561750217442,26.095119801229483,25.713771495157236,25.90444564819336,364100,13,2,15,4,1994
1994-04-14,25.85905771983948,26.049731951622004,25.804579367901617,25.913536071777344,419900,14,3,15,4,1994
1994-04-15,25.904456346454367,26.02249277565307,25.868137445162457,25.913536071777344,387300,15,4,15,4,1994
1994-04-18,25.94077799559901,26.0134158058772,25.65930648077102,25.741024017333984,369100,18,0,16,4,1994
1994-04-19,25.713772345445825,25.87720733916688,25.559417073598162,25.77733039855957,472200,19,1,16,4,1994
1994-04-20,25.80457561880308,25.86813368682969,25.613901414723255,25.750097274780273,508000,20,2,16,4,1994
1994-04-21,25.859058058917235,26.1314498221783,25.76826080449688,26.095130920410156,200300,21,3,16,4,1994
1994-04-22,26.158679760195824,26.17683920466663,25.995244759958574,26.067882537841797,301800,22,4,16,4,1994
1994-04-25,26.058816623786363,26.358447616324675,26.058816623786363,26.340288162231445,394600,25,0,17,4,1994
1994-04-26,26.303967682553456,26.34936631507426,26.258569050032655,26.313047409057617,399000,26,1,17,4,1994
1994-04-28,26.258571398022028,26.294890307286234,26.04065794243678,26.12237548828125,287000,28,3,17,4,1994
1994-04-29,26.076960663455107,26.240395653685678,26.040641776737203,26.204076766967773,481900,29,4,17,4,1994
1994-05-02,26.204080550138617,26.567269469752457,26.113283320235155,26.367515563964844,275000,2,0,18,5,1994
1994-05-03,26.376607070417904,26.385686797464523,26.18593280243898,26.340288162231445,183400,3,1,18,5,1994
1994-05-04,26.39476261810703,26.39476261810703,26.19500865264492,26.294885635375977,401900,4,2,18,5,1994
1994-05-05,26.32211059686389,26.36750920085986,26.25855255126953,26.25855255126953,659800,5,3,18,5,1994
1994-05-06,26.131457318140807,26.131457318140807,25.91354384502219,26.00434112548828,216300,6,4,18,5,1994
1994-05-09,25.93168567040723,26.004323445394366,25.731931789192608,25.77733039855957,499300,9,0,19,5,1994
1994-05-10,25.904456846283185,26.0588121797521,25.886297395286842,25.977094650268555,583400,10,1,19,5,1994
1994-05-11,25.949857721883784,25.98617662702288,25.668386207055793,25.741024017333984,210600,11,2,19,5,1994
1994-05-12,25.904450530711287,25.93168970056482,25.80457357458166,25.868131637573242,305200,12,3,19,5,1994
1994-05-13,25.940769423849332,25.940769423849332,25.74101551159008,25.868131637573242,321300,13,4,19,5,1994
1994-05-16,25.922622607047096,26.004340156421325,25.868144240797612,25.87722396850586,450400,16,0,20,5,1994
1994-05-17,25.895363719301763,26.25855255126953,25.85904483610499,26.25855255126953,470200,17,1,20,5,1994
1994-05-18,26.27673253021083,26.5491243670824,26.15869606756648,26.449247360229492,824800,18,2,20,5,1994
1994-05-19,26.39476805837805,26.64900043045737,26.39476805837805,26.57636260986328,531000,19,3,20,5,1994
1994-05-20,26.530962661460592,26.549122115712105,26.440165390203028,26.476484298706055,370400,20,4,20,5,1994
1994-05-23,26.44923931476956,26.458319039903362,26.34936233829772,26.431079864501953,262700,23,0,21,5,1994
1994-05-24,26.503714444333056,26.639910304786977,26.503714444333056,26.5400333404541,549600,24,1,21,5,1994
1994-05-25,26.440158038365478,26.630832254988306,26.34936079235461,26.612672805786133,738200,25,2,21,5,1994
1994-05-26,26.603601119480075,26.6943983929254,26.576361937446478,26.630840301513672,369600,26,3,21,5,1994
1994-05-27,26.58543752519571,26.6580753326416,26.54003889554203,26.6580753326416,162000,27,4,21,5,1994
1994-05-31,26.576343643063577,26.676220575101055,26.530945037591994,26.621742248535156,160000,31,1,22,5,1994
1994-06-01,26.558189780683794,26.739784240722656,26.476472273666303,26.739784240722656,200500,1,2,22,6,1994
1994-06-02,26.757942099866213,26.757942099866213,26.667144875231443,26.712543487548828,55100,2,3,22,6,1994
1994-06-03,26.73069985439021,26.957692889838494,26.648982361628825,26.86689567565918,550400,3,4,22,6,1994
1994-06-06,26.921384307159773,27.003101831194996,26.83966678312455,26.857826232910156,99300,6,0,23,6,1994
1994-06-07,26.81242868233631,26.857827308618628,26.748870605541065,26.821508407592773,120600,7,1,23,6,1994
1994-06-08,26.885069151868592,26.885069151868592,26.60359764099121,26.60359764099121,131900,8,2,23,6,1994
1994-06-09,26.721633578997764,26.748872756958008,26.66715522307728,26.748872756958008,80500,9,3,23,6,1994
1994-06-10,26.77611201708699,26.848749825203875,26.77611201708699,26.79427146911621,83100,10,4,23,6,1994
1994-06-13,26.757951489237158,26.83966902008315,26.748871763587605,26.830589294433594,109700,13,0,24,6,1994
1994-06-14,26.912303033012765,27.04849889856445,26.912303033012765,27.039419174194336,161000,14,1,24,6,1994
1994-06-15,27.048496382025874,27.057576105551227,26.912300529145583,26.93045997619629,142800,15,2,24,6,1994
1994-06-16,26.930461231503802,27.00309902309248,26.903222059658045,26.984939575195312,44000,16,3,24,6,1994
1994-06-17,26.998837573651723,27.026256839975677,26.79776295394274,26.834321975708008,403800,17,4,24,6,1994
1994-06-20,26.642382532327456,26.688081301679645,26.57840425523439,26.605823516845703,137400,20,0,25,6,1994
1994-06-21,26.587531670050247,26.587531670050247,26.2676404330438,26.377317428588867,139200,21,1,25,6,1994
1994-06-22,26.450449770057368,26.569266579667165,26.423030506301263,26.477869033813477,279900,22,2,25,6,1994
1994-06-23,26.52357872724533,26.56013776063919,26.28594501018524,26.3225040435791,922500,23,3,25,6,1994
1994-06-24,26.19453567477828,26.19453567477828,25.737547962378102,25.774106979370117,353800,24,4,25,6,1994
1994-06-27,25.874641810031918,26.221952438354492,25.74668526275518,26.221952438354492,371200,27,0,26,6,1994
1994-06-28,26.23110193630025,26.23110193630025,25.88379117895551,26.094005584716797,5382300,28,1,26,6,1994
1994-06-29,26.130570736677285,26.331645432797224,26.10315145993366,26.17626953125,311800,29,2,26,6,1994
1994-06-30,26.221967530937487,26.23110728957497,25.920355495900562,26.01175308227539,271900,30,3,26,6,1994
1994-07-01,26.139690203887383,26.139690203887383,25.956895167496562,26.066572189331055,406900,1,4,26,7,1994
1994-07-05,26.12142793983377,26.24024479190439,26.03917011916949,26.203685760498047,112000,5,1,27,7,1994
1994-07-06,26.103134080658332,26.212811114610677,26.01173655236471,26.167112350463867,174800,6,2,27,7,1994
1994-07-07,26.16712307672915,26.27680015563965,26.139703807001528,26.27680015563965,66700,7,3,27,7,1994
1994-07-08,26.112280488594923,26.313355102087776,26.103140733436156,26.267656326293945,148400,8,4,27,7,1994
1994-07-11,26.28594663822451,26.331645432797224,26.0483129064464,26.17626953125,124000,11,0,28,7,1994
1994-07-12,26.18539506920212,26.221954085005542,26.039159005988424,26.212814331054688,257300,12,1,28,7,1994
1994-07-13,26.22193633974781,26.340753060701704,26.22193633974781,26.258495330810547,532700,13,2,28,7,1994
1994-07-14,26.386465713012317,26.59668002246825,26.368186207842236,26.541841506958008,494200,14,3,28,7,1994
1994-07-15,26.52357560123306,26.60583341667451,26.514435843961785,26.550994873046875,49100,15,4,28,7,1994
1994-07-18,26.550998061792956,26.66067516222033,26.550998061792956,26.596696853637695,72300,18,0,29,7,1994
1994-07-19,26.642378785393454,26.651518537978493,26.541841506958008,26.541841506958008,609500,19,1,29,7,1994
1994-07-20,26.56011950487251,26.56011950487251,26.35904495941236,26.423023223876953,185300,20,2,29,7,1994
1994-07-21,26.423030506301263,26.496148542984212,26.36819197878905,26.477869033813477,86300,21,3,29,7,1994
1994-07-22,26.541840982469996,26.56012048727886,26.46872296323454,26.523561477661133,151600,22,4,29,7,1994
1994-07-25,26.532704183338264,26.587542703868763,26.505284923073017,26.560123443603516,120900,25,0,30,7,1994
1994-07-26,26.55099054061254,26.56927005217234,26.505291761713032,26.532711029052734,489600,26,1,30,7,1994
1994-07-27,26.532711029052734,26.532711029052734,26.42303395969392,26.532711029052734,83200,27,2,30,7,1994
1994-07-28,26.532699255158132,26.660655779295993,26.532699255158132,26.58753776550293,828200,28,3,30,7,1994
1994-07-29,26.770325189386607,26.934840673650505,26.761185440260835,26.852582931518555,459100,29,4,30,7,1994
1994-08-01,26.8708737303571,26.998830271930228,26.843454471448574,26.98055076599121,486300,1,0,31,8,1994
1994-08-02,27.071943610866274,27.126782119193486,26.92570758866038,27.017105102539062,505500,2,1,31,8,1994
1994-08-03,27.00796370817513,27.04452271150261,26.96226495401578,27.026243209838867,144100,3,2,31,8,1994
1994-08-04,27.007986039531474,27.03540531469851,26.861749905307278,26.87088966369629,231700,4,3,31,8,1994
1994-08-05,26.73378692145234,26.8160447273645,26.70636765281495,26.77948570251465,138400,5,4,31,8,1994
1994-08-08,26.806901063487203,26.87087934764827,26.779481798846746,26.843460083007812,328600,8,0,32,8,1994
1994-08-09,26.742914586226036,26.889150619506836,26.742914586226036,26.889150619506836,105900,9,1,32,8,1994
1994-08-10,26.907429200045506,27.017106221241345,26.870870192980227,26.989686965942383,840300,10,2,32,8,1994
1994-08-11,26.925709627827032,27.044526404867682,26.752054338306085,26.889150619506836,876200,11,3,32,8,1994
1994-08-12,26.93485727808729,27.108512618529655,26.93485727808729,27.09937286376953,184100,12,4,32,8,1994
1994-08-15,27.126797597578822,27.190775893799525,27.090238571166992,27.090238571166992,325900,15,0,33,8,1994
1994-08-16,27.10851967841936,27.309594335508105,26.998842592734587,27.282175064086914,1089500,16,1,33,8,1994
1994-08-17,27.31873357659652,27.337013090532018,27.245615520854546,27.26389503479004,133700,17,2,33,8,1994
1994-08-18,27.17249298095703,27.236471269173208,27.14507371457867,27.17249298095703,620000,18,3,33,8,1994
1994-08-19,27.181624580416685,27.209043838567744,27.090227053246487,27.154205322265625,103200,19,4,33,8,1994
1994-08-22,27.16334810796774,27.16334810796774,27.071950570592342,27.126789093017578,79700,22,0,34,8,1994
1994-08-23,27.245616035525323,27.41013166405248,27.209057006963732,27.282175064086914,268600,23,1,34,8,1994
1994-08-24,27.30958171739537,27.574634552001953,27.300441964477905,27.574634552001953,254700,24,2,34,8,1994
1994-08-25,27.54722656954876,27.611204866160186,27.42840973298468,27.501527786254883,147400,25,3,34,8,1994
1994-08-26,27.565496312212662,27.949365955817747,27.565496312212662,27.894527435302734,339500,26,4,34,8,1994
1994-08-29,27.9676468520868,28.068184144692342,27.86710955948126,27.876249313354492,350300,29,0,35,8,1994
1994-08-30,27.86711544301324,27.99507202425371,27.83055641980168,27.949373245239258,36000,30,1,35,8,1994
1994-08-31,27.903668574974184,28.013345621452956,27.839690297861566,27.876249313354492,356200,31,2,35,8,1994
1994-09-01,27.784847259521484,27.803126764297485,27.684309983253478,27.784847259521484,294600,1,3,35,9,1994
1994-09-02,27.912798428795384,27.912798428795384,27.620326408585345,27.666025161743164,99600,2,4,35,9,1994
1994-09-06,27.6477516406121,27.7025901562629,27.5654938671359,27.6751708984375,229800,6,1,36,9,1994
1994-09-07,27.739161773555534,27.739161773555534,27.620344935645743,27.647764205932617,27900,7,2,36,9,1994
1994-09-08,27.702589488029478,27.821406269073485,27.69344973564148,27.784847259521484,284800,8,3,36,9,1994
1994-09-09,27.51067110198609,27.565509649033242,27.382714492209413,27.49239158630371,488400,9,4,36,9,1994
1994-09-12,27.492377789666868,27.528936802685042,27.36442124410326,27.410120010375977,129400,12,0,37,9,1994
1994-09-13,27.464972312780137,27.565509649033242,27.410133765732986,27.49239158630371,389200,13,1,37,9,1994
1994-09-14,27.400975783850733,27.55635156381253,27.400975783850733,27.519792556762695,423500,14,2,37,9,1994
1994-09-15,27.59291290791162,27.86710548400879,27.59291290791162,27.86710548400879,779800,15,3,37,9,1994
1994-09-16,27.659603099880044,27.74236122085708,27.567649632127786,27.668798446655273,571300,16,4,37,9,1994
1994-09-19,27.733160087311887,27.852699570446852,27.668792673316137,27.696378707885742,167300,19,0,38,9,1994
1994-09-20,27.549242575398555,27.57682859933921,27.17223358154297,27.17223358154297,355600,20,1,38,9,1994
1994-09-21,27.254991653364925,27.254991653364925,26.914764024763542,27.17223358154297,397500,21,2,38,9,1994
1994-09-22,27.236610648104747,27.236610648104747,27.080289790232438,27.10787582397461,266400,22,3,38,9,1994
1994-09-23,27.11705985046553,27.172231894922227,26.96993439858101,27.015911102294922,176600,23,4,38,9,1994
1994-09-26,27.117055846439392,27.172227882749542,27.061883810129242,27.153837203979492,223000,26,0,39,9,1994
1994-09-27,27.15385249637822,27.227415252887205,27.071094395305614,27.135461807250977,479500,27,1,39,9,1994
1994-09-28,27.28257171179355,27.38372044412578,27.26418103318769,27.346939086914062,324000,28,2,39,9,1994
